101095, 2012/06/15 00:15, 6.5, 5.3, 花蓮縣政府南偏西方  32.0  公里 (位於花蓮縣豐濱鄉)
101094, 2012/06/14 23:17, 9.9, 3.4, 花蓮縣政府南偏西方  32.6  公里 (位於花蓮縣豐濱鄉)
101093, 2012/06/14 12:45, 1.6, 3.5, 花蓮縣政府南偏西方  30.9  公里 (位於花蓮縣豐濱鄉)
101092, 2012/06/14 12:07, 6.2, 4.5, 花蓮縣政府南偏西方  31.1  公里 (位於花蓮縣豐濱鄉)
101091, 2012/06/13 22:41, 10.2, 4.6, 桃園縣政府南方  25.8  公里 (位於新竹縣尖石鄉)
101090, 2012/06/13 16:22, 10.2, 4.7, 桃園縣政府南方  25.9  公里 (位於新竹縣尖石鄉)
101089, 2012/06/10 14:23, 39.6, 4.8, 花蓮縣政府南偏東方  10.1  公里 (位於花蓮縣近海)
101088, 2012/06/10 05:54, 69.6, 5.1, 宜蘭縣政府東偏南方  53.7  公里 (位於台灣東部海域)
101087, 2012/06/10 05:00, 69.9, 6.6, 宜蘭縣政府東偏南方  62.8  公里 (位於台灣東部海域)
101086, 2012/06/09 12:41, 15.1, 4.9, 屏東縣政府北偏東方  27.3  公里 (位於高雄市美濃區)
101085, 2012/06/08 20:06, 5.5, 3, 嘉義市政府東南方  47.4  公里 (位於高雄市桃源區)
101084, 2012/06/08 06:22, 15.5, 4.5, 屏東縣政府北偏東方  28.0  公里 (位於高雄市美濃區)
101083, 2012/06/06 09:08, 18.4, 5.9, 台東縣政府東南方  44.6  公里 (位於台灣東部海域)
101082, 2012/06/03 08:01, 6.7, 3.6, 台東縣政府北偏西方  52.2  公里 (位於台東縣海端鄉)
101081, 2012/06/02 06:25, 12.9, 3.9, 嘉義市政府南方  31.5  公里 (位於台南市楠西區)
101080, 2012/05/31 14:58, 5.2, 4.1, 花蓮縣政府北偏西方  46.0  公里 (位於宜蘭縣南澳鄉)
101079, 2012/05/30 15:44, 6.5, 3.3, 台東縣政府北偏西方  51.9  公里 (位於台東縣海端鄉)
101078, 2012/05/30 15:25, 6.6, 4.7, 台東縣政府北偏西方  52.1  公里 (位於台東縣海端鄉)
101077, 2012/05/28 02:37, 6.4, 3.1, 台東縣政府北偏西方  51.7  公里 (位於台東縣海端鄉)
101076, 2012/05/24 11:20, 13.9, 3.7, 花蓮縣政府北偏東方  40.2  公里 (位於花蓮縣近海)
101075, 2012/05/23 19:30, 9.8, 3.9, 花蓮縣政府東北方  33.8  公里 (位於花蓮縣近海)
101074, 2012/05/22 19:04, 7, 3.1, 台東縣政府北偏西方  51.4  公里 (位於台東縣海端鄉)
101073, 2012/05/22 18:34, 7.1, 3.5, 台東縣政府北偏西方  51.5  公里 (位於台東縣海端鄉)
101072, 2012/05/21 12:41, 6.6, 2.8, 宜蘭縣政府南方  30.9  公里 (位於宜蘭縣蘇澳鎮)
101071, 2012/05/21 11:30, 15.3, 3, 宜蘭縣政府南方  40.5  公里 (位於宜蘭縣南澳鄉)
101070, 2012/05/21 06:39, 2.5, 3.1, 花蓮縣政府南偏西方  31.2  公里 (位於花蓮縣豐濱鄉)
101069, 2012/05/16 16:19, 5.4, 4, 宜蘭縣政府西南方  46.1  公里 (位於宜蘭縣南澳鄉)
101068, 2012/05/09 08:21, 16, 3.3, 台南市政府北偏西方  10.9  公里 (位於台南市安南區)
101067, 2012/05/01 20:35, 61.2, 4.1, 花蓮縣政府西南方  24.5  公里 (位於花蓮縣壽豐鄉)
101066, 2012/04/28 05:08, 24, 4.4, 屏東縣政府東方  25.7  公里 (位於屏東縣霧台鄉)
101065, 2012/04/27 22:48, 44.3, 5, 花蓮縣政府南偏東方  24.7  公里 (位於台灣東部海域)
101064, 2012/04/19 09:58, 29.1, 5.5, 花蓮縣政府北偏東方  16.7  公里 (位於花蓮縣近海)
101063, 2012/04/18 14:29, 28.8, 4, 花蓮縣政府北偏東方  16.6  公里 (位於花蓮縣近海)
101062, 2012/04/16 23:45, 5.7, 3, 花蓮縣政府南偏西方  5.9  公里 (位於花蓮縣壽豐鄉)
101061, 2012/04/16 20:52, 17.9, 3.5, 花蓮縣政府北方  23.6  公里 (位於花蓮縣秀林鄉)
101060, 2012/04/12 18:39, 12.8, 4.6, 嘉義市政府南偏西方  16.9  公里 (位於台南市東山區)
101059, 2012/04/11 22:46, 23, 4.3, 台東縣政府東偏南方  38.0  公里 (位於台灣東部海域)
101058, 2012/04/09 05:43, 29.2, 5.7, 花蓮縣政府東方  75.3  公里 (位於台灣東部海域)
101057, 2012/04/08 17:33, 10.8, 3.7, 花蓮縣政府東北方  17.5  公里 (位於花蓮縣近海)
101056, 2012/04/08 03:59, 30.2, 4.7, 花蓮縣政府北偏東方  17.4  公里 (位於花蓮縣近海)
101055, 2012/04/07 20:24, 9.7, 3.4, 花蓮縣政府北偏東方  20.9  公里 (位於花蓮縣近海)
101054, 2012/04/06 09:13, 16.5, 3, 花蓮縣政府西偏南方  17.1  公里 (位於花蓮縣秀林鄉)
101053, 2012/04/03 04:41, 28.9, 4.3, 花蓮縣政府北偏東方  19.7  公里 (位於花蓮縣近海)
101052, 2012/03/25 08:49, 9.2, 3.3, 花蓮縣政府北偏東方  30.3  公里 (位於花蓮縣近海)
101051, 2012/03/24 23:03, 5.8, 4.2, 花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)
101050, 2012/03/24 00:04, 13, 3.5, 嘉義市政府南偏東方  39.2  公里 (位於台南市南化區)
101049, 2012/03/22 07:44, 42.5, 5, 台東縣政府東北方  70.7  公里 (位於台灣東部海域)
101048, 2012/03/18 19:58, 96.5, 4.8, 宜蘭縣政府東方  48.3  公里 (位於台灣東部海域)
101047, 2012/03/11 09:56, 28.1, 3.4, 花蓮縣政府西南方  31.0  公里 (位於花蓮縣萬榮鄉)
101046, 2012/03/11 02:54, 9.9, 3.7, 宜蘭縣政府東偏北方  14.2  公里 (位於宜蘭縣近海)
101045, 2012/03/09 08:04, 23.4, 4.1, 屏東縣政府東方  26.5  公里 (位於屏東縣霧台鄉)
101044, 2012/03/07 21:49, 24.9, 3.8, 屏東縣政府東方  27.7  公里 (位於屏東縣霧台鄉)
101043, 2012/03/04 17:24, 18, 3, 花蓮縣政府西偏南方  19.8  公里 (位於花蓮縣秀林鄉)
101042, 2012/03/01 10:45, 18.1, 4.3, 花蓮縣政府西南方  30.0  公里 (位於花蓮縣萬榮鄉)
101041, 2012/03/01 09:41, 100.3, 4.2, 台東縣政府南偏東方  76.7  公里 (位於台灣東部海域)
101040, 2012/03/01 01:50, 8.8, 3.6, 花蓮縣政府北偏西方  4.0  公里 (位於花蓮縣新城鄉)
101039, 2012/02/26 16:25, 23.5, 3.7, 屏東縣政府東方  29.3  公里 (位於屏東縣霧台鄉)
101038, 2012/02/26 10:41, 23.7, 3.9, 屏東縣政府東方  26.7  公里 (位於屏東縣霧台鄉)
101037, 2012/02/26 10:35, 26.3, 6.4, 屏東縣政府東偏北方  28.4  公里 (位於屏東縣霧台鄉)
101036, 2012/02/24 12:13, 3.9, 3.6, 花蓮縣政府西北方  5.9  公里 (位於花蓮縣新城鄉)
101035, 2012/02/24 12:10, 9.9, 3.7, 花蓮縣政府北偏西方  3.7  公里 (位於花蓮縣新城鄉)
101034, 2012/02/23 13:49, 9.1, 3.6, 花蓮縣政府北方  3.1  公里 (位於花蓮縣花蓮市)
101033, 2012/02/23 13:01, 48.2, 4.2, 花蓮縣政府南方  55.5  公里 (位於台灣東部海域)
101032, 2012/02/23 11:30, 9.9, 3.8, 花蓮縣政府北偏東方  1.8  公里 (位於花蓮縣花蓮市)
101031, 2012/02/18 01:33, 21.4, 4.3, 花蓮縣政府南方  34.9  公里 (位於花蓮縣近海)
101030, 2012/02/14 13:08, 15.6, 3.1, 台南市政府東北方  7.4  公里 (位於台南市永康區)
101029, 2012/02/13 05:49, 25.3, 3.4, 花蓮縣政府西偏南方  16.9  公里 (位於花蓮縣秀林鄉)
101028, 2012/02/09 08:32, 7.4, 3.2, 花蓮縣政府南方  1.1  公里 (位於花蓮縣近海)
101027, 2012/02/06 18:40, 12.7, 3.7, 台東縣政府南偏西方  39.1  公里 (位於台東縣近海)
101026, 2012/02/06 11:48, 11.8, 4.4, 台東縣政府南偏西方  38.6  公里 (位於台灣東部海域)
101025, 2012/02/06 00:25, 13.4, 4.7, 台東縣政府南偏西方  40.9  公里 (位於台灣東部海域)
101024, 2012/02/04 10:54, 116.2, 5.6, 宜蘭縣政府東方  90.9  公里 (位於台灣東部海域)
101023, 2012/02/03 10:27, 21.4, 4.1, 屏東縣政府東偏北方  28.1  公里 (位於屏東縣霧台鄉)
101022, 2012/01/30 07:47, 9.3, 2.7, 花蓮縣政府南方  3.5  公里 (位於花蓮縣近海)
101021, 2012/01/26 23:16, 8.5, 3.7, 花蓮縣政府南方  4.6  公里 (位於花蓮縣近海)
101020, 2012/01/25 16:36, 124.3, 5, 宜蘭縣政府東偏北方  47.4  公里 (位於台灣東部海域)
101019, 2012/01/21 23:39, 30.4, 3.5, 高雄市政府南偏東方  27.0  公里 (位於屏東縣近海)
101018, 2012/01/20 06:06, 13.8, 4.4, 宜蘭縣政府東南方  37.2  公里 (位於台灣東部海域)
101017, 2012/01/18 14:57, 9.1, 4.2, 嘉義市政府東方  17.5  公里 (位於嘉義縣竹崎鄉)
101016, 2012/01/18 14:36, 12.2, 4.1, 宜蘭縣政府東偏北方  38.5  公里 (位於台灣東部海域)
101015, 2012/01/17 20:25, 8.1, 3, 花蓮縣政府西南方  2.5  公里 (位於花蓮縣花蓮市)
101014, 2012/01/16 17:55, 20.4, 4.3, 宜蘭縣政府南偏東方  38.7  公里 (位於台灣東部海域)
101013, 2012/01/16 12:11, 12.6, 3.3, 宜蘭縣政府南方  35.8  公里 (位於宜蘭縣近海)
101012, 2012/01/16 05:58, 12.4, 3.6, 花蓮縣政府北偏東方  29.5  公里 (位於花蓮縣近海)
101011, 2012/01/10 17:34, 8, 3.4, 花蓮縣政府西方  2.2  公里 (位於花蓮縣花蓮市)
101010, 2012/01/10 09:27, 8.8, 2.9, 花蓮縣政府南偏西方  2.5  公里 (位於花蓮縣近海)
101009, 2012/01/10 09:26, 8.6, 3, 花蓮縣政府南偏東方  2.0  公里 (位於花蓮縣近海)
101008, 2012/01/09 15:07, 8.1, 3.4, 花蓮縣政府北偏東方  1.6  公里 (位於花蓮縣花蓮市)
101007, 2012/01/09 14:17, 9, 3.2, 花蓮縣政府東方  1.0  公里 (位於花蓮縣近海)
101006, 2012/01/09 12:26, 8.2, 4.2, 花蓮縣政府東偏北方  .8  公里 (位於花蓮縣近海)
101005, 2012/01/07 05:40, 13.7, 3.7, 台南市政府東偏北方  34.4  公里 (位於台南市楠西區)
101004, 2012/01/05 10:30, 8.8, 3.3, 嘉義市政府東偏北方  17.7  公里 (位於嘉義縣梅山鄉)
101003, 2012/01/04 21:22, 7.2, 3, 花蓮縣政府西南方  4.4  公里 (位於花蓮縣吉安鄉)
101002, 2012/01/04 14:59, 7.4, 4.7, 花蓮縣政府西南方  2.9  公里 (位於花蓮縣花蓮市)
101001, 2012/01/04 14:53, 8.9, 3.8, 花蓮縣政府南偏西方  3.7  公里 (位於花蓮縣吉安鄉)
100172, 2011/12/19 09:56, 8.4, 3.2, 花蓮縣政府西南方  3.8  公里 (位於花蓮縣花蓮市)
100171, 2011/12/17 03:45, 10, 4.1, 花蓮縣政府南方  26.3  公里 (位於花蓮縣近海)
100170, 2011/12/15 08:35, 32.8, 4.6, 花蓮縣政府南偏東方  34.2  公里 (位於台灣東部海域)
100169, 2011/12/14 19:12, 41.9, 4.7, 花蓮縣政府東南方  24.1  公里 (位於台灣東部海域)
100168, 2011/12/12 06:07, 18.5, 4, 花蓮縣政府北方  27.2  公里 (位於花蓮縣秀林鄉)
100167, 2011/12/11 20:06, 21.1, 3.7, 花蓮縣政府西偏南方  18.5  公里 (位於花蓮縣秀林鄉)
100166, 2011/12/08 06:07, 61, 4.4, 宜蘭縣政府西南方  31.7  公里 (位於宜蘭縣大同鄉)
100165, 2011/12/05 20:30, 12.6, 4.5, 台東縣政府北偏東方  69.3  公里 (位於花蓮縣卓溪鄉)
100164, 2011/12/04 18:13, 62.8, 4.9, 宜蘭縣政府東偏南方  29.9  公里 (位於台灣東部海域)
100163, 2011/12/03 09:30, 18.4, 3.9, 花蓮縣政府西偏南方  16.5  公里 (位於花蓮縣秀林鄉)
100162, 2011/12/02 23:25, 95.2, 4.2, 宜蘭縣政府東偏北方  22.9  公里 (位於台灣東部海域)
100161, 2011/12/02 08:55, 21.1, 4.8, 台東縣政府東北方  33.8  公里 (位於台東縣近海)
100160, 2011/11/22 13:57, 18, 3.8, 台南市政府東偏北方  39.6  公里 (位於台南市南化區)
100159, 2011/11/21 03:14, 31, 4.3, 花蓮縣政府南方  35.8  公里 (位於花蓮縣近海)
100158, 2011/11/19 22:35, 7.9, 3.9, 台東縣政府西偏南方  30.6  公里 (位於台東縣卑南鄉)
100157, 2011/11/19 17:20, 5.9, 3.1, 嘉義市政府南偏東方  24.7  公里 (位於嘉義縣大埔鄉)
100156, 2011/11/19 15:43, 39.3, 4.3, 花蓮縣政府南方  7.5  公里 (位於花蓮縣近海)
100155, 2011/11/17 19:31, 64.9, 4.2, 宜蘭縣政府東偏南方  16.0  公里 (位於宜蘭縣近海)
100154, 2011/11/16 12:54, 6.6, 3.4, 花蓮縣政府北偏西方  44.1  公里 (位於宜蘭縣南澳鄉)
100153, 2011/11/16 02:59, 7, 3.8, 花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)
100152, 2011/11/09 15:00, 23.5, 3.8, 宜蘭縣政府南偏東方  27.9  公里 (位於宜蘭縣近海)
100151, 2011/11/06 17:36, 9.9, 4, 嘉義縣政府南方  23.7  公里 (位於台南市六甲區)
100150, 2011/11/05 01:59, 6.7, 3.8, 花蓮縣政府北偏西方  42.8  公里 (位於宜蘭縣南澳鄉)
100149, 2011/11/04 11:11, 6.5, 4, 花蓮縣政府北偏西方  42.3  公里 (位於宜蘭縣南澳鄉)
100148, 2011/10/31 23:17, 92.1, 5, 宜蘭縣政府東偏北方  21.7  公里 (位於台灣東部海域)
100147, 2011/10/30 11:23, 215.8, 6.3, 基隆市政府東方  143.6  公里 (位於台灣東北部海域)
100146, 2011/10/28 03:27, 8, 2.9, 花蓮縣政府南偏西方  29.1  公里 (位於花蓮縣壽豐鄉)
100145, 2011/10/24 06:22, 14.7, 3.4, 台東縣政府東北方  55.4  公里 (位於台東縣近海)
100144, 2011/10/24 01:38, 90.2, 4.1, 宜蘭縣政府北偏東方  18.1  公里 (位於宜蘭縣頭城鎮)
100143, 2011/10/19 00:48, 8.5, 3.5, 花蓮縣政府北偏西方  44.2  公里 (位於宜蘭縣南澳鄉)
100142, 2011/10/12 10:14, 9.4, 3.8, 桃園縣政府南方  31.7  公里 (位於桃園縣復興鄉)
100141, 2011/10/11 14:18, 8.1, 3.4, 花蓮縣政府北偏東方  40.8  公里 (位於宜蘭縣近海)
100140, 2011/10/09 23:54, 15.9, 4.6, 台東縣政府西南方  31.8  公里 (位於台東縣近海)
100139, 2011/10/05 06:54, 6.4, 3.7, 新竹縣政府東南方  25.6  公里 (位於新竹縣尖石鄉)
100138, 2011/10/01 16:55, 59, 4, 宜蘭縣政府西偏北方  10.1  公里 (位於宜蘭縣員山鄉)
100137, 2011/09/22 09:00, 26, 4.8, 花蓮縣政府南偏東方  24.0  公里 (位於台灣東部海域)
100136, 2011/09/22 08:55, 17, 4.2, 花蓮縣政府北偏東方  11.3  公里 (位於花蓮縣近海)
100135, 2011/09/22 06:42, 16.4, 4, 花蓮縣政府北偏東方  12.9  公里 (位於花蓮縣近海)
100134, 2011/09/22 06:18, 17.2, 5.1, 花蓮縣政府北偏東方  11.9  公里 (位於花蓮縣近海)
100133, 2011/09/16 23:24, 9.9, 3.4, 嘉義市政府東偏北方  11.7  公里 (位於嘉義縣竹崎鄉)
100132, 2011/09/13 18:44, 7.6, 3.4, 嘉義市政府東方  14.7  公里 (位於嘉義縣番路鄉)
100131, 2011/09/09 14:22, 10.7, 4, 台東縣政府南偏西方  50.9  公里 (位於台東縣近海)
100130, 2011/09/09 13:52, 10.7, 4.3, 台東縣政府南偏西方  51.7  公里 (位於台東縣近海)
100129, 2011/09/09 11:26, 10.4, 5, 台東縣政府南偏西方  52.4  公里 (位於台灣東部海域)
100128, 2011/09/07 12:23, 106, 4.1, 宜蘭縣政府東北方  16.3  公里 (位於宜蘭縣近海)
100127, 2011/08/31 19:22, 29.5, 4.8, 台東縣政府南方  109.8  公里 (位於台灣南部海域)
100126, 2011/08/28 23:05, 6.9, 3.7, 花蓮縣政府南方  3.8  公里 (位於花蓮縣近海)
100125, 2011/08/25 17:35, 25.2, 4.9, 台東縣政府東偏北方  88.5  公里 (位於台灣東部海域)
100124, 2011/08/24 01:29, 8.7, 3.8, 花蓮縣政府南偏西方  27.7  公里 (位於花蓮縣壽豐鄉)
100123, 2011/08/12 06:07, 32.4, 4.8, 花蓮縣政府南方  21.1  公里 (位於花蓮縣近海)
100122, 2011/08/11 03:25, 27, 4.5, 花蓮縣政府南方  67.7  公里 (位於台灣東部海域)
100121, 2011/08/07 22:30, 23.9, 3.6, 南投縣政府北偏西方  7.2  公里 (位於南投縣草屯鎮)
100120, 2011/08/07 09:08, 9.8, 3.4, 雲林縣政府南偏東方  12.3  公里 (位於雲林縣古坑鄉)
100119, 2011/08/04 12:11, 12.9, 3.7, 台東縣政府北偏東方  62.4  公里 (位於花蓮縣富里鄉)
100118, 2011/08/01 10:09, 23.5, 3.1, 彰化縣政府東南方  9.4  公里 (位於彰化縣芬園鄉)
100117, 2011/07/29 19:18, 14.1, 3.5, 宜蘭縣政府東南方  34.5  公里 (位於台灣東部海域)
100116, 2011/07/29 12:48, 18, 2.9, 花蓮縣政府西偏南方  17.3  公里 (位於花蓮縣秀林鄉)
100115, 2011/07/26 23:00, 114.7, 4.7, 台東縣政府東南方  91.7  公里 (位於台灣東部海域)
100114, 2011/07/20 15:21, 6.2, 3, 嘉義市政府東南方  47.2  公里 (位於高雄市桃源區)
100113, 2011/07/20 14:12, 24.4, 4.8, 花蓮縣政府東方  68.9  公里 (位於台灣東部海域)
100112, 2011/07/19 23:37, 6.5, 3, 嘉義市政府東南方  46.9  公里 (位於高雄市桃源區)
100111, 2011/07/19 22:01, 14.2, 4.8, 花蓮縣政府西偏北方  7.3  公里 (位於花蓮縣秀林鄉)
100110, 2011/07/19 19:16, 6.3, 3.2, 嘉義市政府東南方  47.2  公里 (位於高雄市桃源區)
100109, 2011/07/19 11:54, 10, 4.3, 台東縣政府南偏西方  46.6  公里 (位於台東縣近海)
100108, 2011/07/18 22:48, 29.8, 5.1, 花蓮縣政府東偏南方  88.2  公里 (位於台灣東部海域)
100107, 2011/07/18 20:40, 6.1, 2.7, 嘉義市政府東南方  46.8  公里 (位於高雄市桃源區)
100106, 2011/07/18 02:45, 25.9, 4.6, 花蓮縣政府南方  18.4  公里 (位於花蓮縣近海)
100105, 2011/07/16 15:54, 13.8, 3.5, 花蓮縣政府北偏東方  30.8  公里 (位於花蓮縣近海)
100104, 2011/07/16 09:16, 12, 3.8, 新竹縣政府東方  22.5  公里 (位於新竹縣關西鎮)
100103, 2011/07/15 06:27, 15.9, 3.8, 花蓮縣政府北偏東方  32.8  公里 (位於花蓮縣近海)
100102, 2011/07/15 05:13, 17.4, 3.5, 花蓮縣政府北偏東方  33.2  公里 (位於花蓮縣近海)
100101, 2011/07/15 05:12, 14.1, 4.4, 花蓮縣政府北偏東方  33.0  公里 (位於花蓮縣近海)
100100, 2011/07/12 19:17, 31.2, 5.3, 花蓮縣政府南偏西方  53.9  公里 (位於花蓮縣近海)
100099, 2011/07/09 12:37, 20.2, 4, 花蓮縣政府北偏東方  33.7  公里 (位於花蓮縣近海)
100098, 2011/07/08 02:47, 14.5, 3.5, 花蓮縣政府北偏東方  29.3  公里 (位於花蓮縣近海)
100097, 2011/07/08 01:26, 15.7, 3.7, 花蓮縣政府北偏東方  32.3  公里 (位於花蓮縣近海)
100096, 2011/07/08 00:07, 17.5, 4.1, 花蓮縣政府北偏東方  30.5  公里 (位於花蓮縣近海)
100095, 2011/07/07 23:52, 15.7, 4.3, 花蓮縣政府北偏東方  29.9  公里 (位於花蓮縣近海)
100094, 2011/07/07 23:48, 14.3, 3.6, 花蓮縣政府北偏東方  29.7  公里 (位於花蓮縣近海)
100093, 2011/07/07 22:53, 16.8, 4, 花蓮縣政府北偏東方  29.3  公里 (位於花蓮縣近海)
100092, 2011/07/07 03:24, 19.4, 3.6, 花蓮縣政府北偏東方  30.9  公里 (位於花蓮縣近海)
100091, 2011/07/07 01:55, 18.9, 4.2, 花蓮縣政府北偏東方  31.0  公里 (位於花蓮縣近海)
100090, 2011/07/07 01:42, 17.3, 4, 花蓮縣政府北偏東方  32.8  公里 (位於花蓮縣近海)
100089, 2011/07/06 19:58, 17.6, 4.9, 花蓮縣政府東北方  31.8  公里 (位於花蓮縣近海)
100088, 2011/07/06 13:22, 15.6, 4.5, 花蓮縣政府北偏東方  32.2  公里 (位於花蓮縣近海)
100087, 2011/07/05 05:36, 16.7, 3.3, 花蓮縣政府北偏東方  31.6  公里 (位於花蓮縣近海)
100086, 2011/07/03 23:19, 68.5, 4.3, 宜蘭縣政府東偏南方  15.4  公里 (位於宜蘭縣近海)
100085, 2011/07/03 20:30, 68, 4.8, 宜蘭縣政府東偏南方  15.3  公里 (位於宜蘭縣近海)
100084, 2011/07/02 18:04, 13.6, 4.5, 台東縣政府南偏東方  91.7  公里 (位於台灣東南部海域)
100083, 2011/07/02 15:22, 22.7, 4.2, 花蓮縣政府西方  15.0  公里 (位於花蓮縣秀林鄉)
100082, 2011/07/02 04:49, 22.3, 3.9, 花蓮縣政府南偏西方  18.4  公里 (位於花蓮縣壽豐鄉)
100081, 2011/07/01 06:47, 50, 4.6, 花蓮縣政府東南方  22.6  公里 (位於台灣東部海域)
100080, 2011/06/30 10:38, 21.1, 4.1, 屏東縣政府東北方  36.9  公里 (位於高雄市茂林區)
100079, 2011/06/26 21:19, 14.8, 5, 南投縣政府東方  31.9  公里 (位於南投縣仁愛鄉)
100078, 2011/06/26 08:31, 25.4, 4.6, 花蓮縣政府東北方  40.9  公里 (位於台灣東部海域)
100077, 2011/06/24 13:43, 6.9, 3.6, 台東縣政府西北方  7.7  公里 (位於台東縣台東市)
100076, 2011/06/19 18:18, 74.6, 4.9, 宜蘭縣政府東偏南方  9.1  公里 (位於宜蘭縣近海)
100075, 2011/06/19 00:54, 12.9, 4.3, 台東縣政府南偏東方  96.2  公里 (位於台灣東南部海域)
100074, 2011/06/16 23:32, 12.2, 4.1, 宜蘭縣政府東北方  9.1  公里 (位於宜蘭縣壯圍鄉)
100073, 2011/06/15 05:17, 20.6, 4.2, 花蓮縣政府西偏北方  11.8  公里 (位於花蓮縣秀林鄉)
100072, 2011/06/12 18:04, 8.6, 3.7, 花蓮縣政府南偏西方  4.2  公里 (位於花蓮縣近海)
100071, 2011/06/10 14:00, 22.2, 3.5, 台東縣政府東北方  42.1  公里 (位於台東縣近海)
100070, 2011/06/10 09:25, 34.9, 5.1, 花蓮縣政府南方  44.6  公里 (位於花蓮縣近海)
100069, 2011/06/09 12:38, 19.8, 3.9, 宜蘭縣政府南偏東方  33.9  公里 (位於台灣東部海域)
100068, 2011/06/08 16:46, 18, 3.3, 花蓮縣政府西偏南方  16.4  公里 (位於花蓮縣秀林鄉)
100067, 2011/06/03 02:08, 16.2, 4.1, 雲林縣政府東偏南方  21.7  公里 (位於雲林縣古坑鄉)
100066, 2011/06/03 01:07, 22.2, 5.2, 台東縣政府南偏東方  58.0  公里 (位於台灣東部海域)
100065, 2011/05/30 13:09, 7.3, 4.2, 台東縣政府西方  11.1  公里
100064, 2011/05/25 02:32, 36.9, 4.7, 花蓮縣政府南方  60.9  公里外海
100063, 2011/05/24 03:51, 86.6, 4.3, 宜蘭縣政府東方  12.8  公里外海
100062, 2011/05/23 05:08, 19.5, 4.4, 南投縣政府東方  37.6  公里
100061, 2011/05/23 05:07, 19.3, 4.7, 南投縣政府東方  37.7  公里
100060, 2011/05/22 16:55, 9.6, 3.5, 花蓮縣政府東北方  20.0  公里外海
100059, 2011/05/22 09:34, 6.1, 5, 花蓮縣政府東北方  20.3  公里外海
100058, 2011/05/21 23:27, 8.6, 3.2, 花蓮縣政府南偏西方  65.2  公里
100057, 2011/05/08 07:32, 7.8, 3.3, 台南市政府東北方  53.7  公里
100056, 2011/05/07 16:35, 13.5, 4.6, 宜蘭縣政府東南方  35.8  公里外海
100055, 2011/05/07 05:31, 23.2, 4.7, 台東縣政府北偏東方  59.5  公里外海
100054, 2011/05/04 03:20, 7.7, 3.1, 花蓮縣政府南方  2.2  公里外海
100053, 2011/05/03 23:52, 41.2, 5.2, 花蓮縣政府東偏南方  10.7  公里外海
100052, 2011/05/02 00:54, 13.7, 3.3, 嘉義縣政府東偏南方  31.7  公里
100051, 2011/05/01 02:31, 21.3, 3.3, 花蓮縣政府西方  13.3  公里
100050, 2011/04/30 16:35, 75, 5.8, 宜蘭縣政府南偏東方  10.1  公里
100049, 2011/04/29 21:12, 178.1, 5.9, 台東縣政府南偏東方  182.5  公里外海
100048, 2011/04/27 07:47, 29.9, 3.5, 高雄市政府東南方  22.1  公里外海
100047, 2011/04/22 14:25, 18.2, 3.4, 花蓮縣政府西偏南方  18.2  公里
100046, 2011/04/16 20:48, 7.5, 3.9, 宜蘭縣政府南方  32.9  公里
100045, 2011/04/16 19:44, 23.9, 3.8, 高雄市政府南偏西方  39.9  公里外海
100044, 2011/04/12 01:06, 23.7, 3.6, 高雄市政府南偏西方  40.7  公里外海
100043, 2011/04/11 20:13, 7.5, 3.3, 新北市政府南方  24.4  公里
100042, 2011/04/11 04:44, 14.8, 3.7, 雲林縣政府東偏南方  21.3  公里
100041, 2011/04/08 13:02, 18.8, 3.9, 花蓮縣政府北偏東方  36.2  公里外海
100040, 2011/04/07 21:03, 18.6, 3.9, 花蓮縣政府北偏東方  36.7  公里外海
100039, 2011/04/05 22:28, 17.8, 3.3, 花蓮縣政府北偏東方  37.7  公里外海
100038, 2011/04/05 21:52, 15.7, 3.6, 花蓮縣政府北偏東方  37.4  公里外海
100037, 2011/04/01 09:28, 19.2, 3.7, 花蓮縣政府西偏南方  15.6  公里
100036, 2011/03/31 16:45, 11.9, 4.4, 台東縣政府南偏東方  107.5  公里外海
100035, 2011/03/30 12:22, 19.2, 4.7, 花蓮縣政府西偏南方  15.6  公里
100034, 2011/03/26 15:19, 92.6, 4.7, 宜蘭縣政府東北方  19.4  公里外海
100033, 2011/03/24 21:38, 16.5, 4.2, 台東縣政府東南方  105.6  公里外海
100032, 2011/03/24 04:27, 36.3, 4.1, 屏東縣政府東南方  24.3  公里
100031, 2011/03/21 01:24, 18.4, 3.2, 花蓮縣政府西偏南方  15.3  公里
100030, 2011/03/21 00:49, 19.8, 3.9, 花蓮縣政府西偏南方  14.6  公里
100029, 2011/03/20 16:00, 27.5, 5.8, 台東縣政府東南方  41.9  公里外海
100028, 2011/03/19 05:56, 18.4, 4.3, 宜蘭縣政府東南方  32.4  公里外海
100027, 2011/03/18 19:12, 13.3, 4.4, 花蓮縣政府東北方  24.7  公里外海
100026, 2011/03/16 21:12, 34.9, 4.7, 屏東縣政府東偏南方  24.2  公里
100025, 2011/03/15 01:21, 20.7, 4.7, 台東縣政府南偏東方  66.9  公里外海
100024, 2011/03/12 22:20, 16.2, 3.7, 雲林縣政府東偏南方  22.8  公里
100023, 2011/03/12 21:13, 16, 3.7, 雲林縣政府東偏南方  22.5  公里
